month,rep_id,region,division,product,tenure_months,monthly_target,sales_units,target_ach_pct,doctor_coverage,calls_made,new_doctors_added,avg_rx_per_doctor
2022-05,REP0226,South,Oncology,CancerBlock 100mg,23,136.0,170.0,124.5,17,58,2,10.0
2022-06,REP0226,South,Oncology,CancerBlock 100mg,24,136.0,191.0,139.9,15,47,3,12.73
2022-07,REP0226,South,Oncology,CancerBlock 100mg,25,136.0,163.0,119.4,18,58,0,9.06
2022-08,REP0226,South,Oncology,CancerBlock 100mg,26,136.0,167.0,122.3,22,76,0,7.59
2022-09,REP0226,South,Oncology,CancerBlock 100mg,27,136.0,157.0,115.0,14,28,1,11.21
2022-10,REP0226,South,Oncology,CancerBlock 100mg,28,136.0,153.0,112.1,22,91,2,6.95
2022-11,REP0226,South,Oncology,CancerBlock 100mg,29,136.0,151.0,110.6,12,54,3,12.58
2022-12,REP0226,South,Oncology,CancerBlock 100mg,30,136.0,135.0,98.9,20,74,3,6.75
2023-01,REP0226,South,Oncology,CancerBlock 100mg,31,136.0,140.0,102.6,15,48,3,9.33
2023-02,REP0226,South,Oncology,CancerBlock 100mg,32,136.0,126.0,92.3,6,28,2,21.0
2023-03,REP0226,South,Oncology,CancerBlock 100mg,33,136.0,160.0,117.2,12,28,1,13.33
2023-04,REP0226,South,Oncology,CancerBlock 100mg,34,136.0,174.0,127.5,15,59,0,11.6
2023-05,REP0226,South,Oncology,CancerBlock 100mg,35,136.0,170.0,124.5,20,66,1,8.5
2023-06,REP0226,South,Oncology,CancerBlock 100mg,36,136.0,171.0,125.3,14,51,2,12.21
2023-07,REP0226,South,Oncology,CancerBlock 100mg,37,136.0,182.0,133.3,15,50,3,12.13
2023-08,REP0226,South,Oncology,CancerBlock 100mg,38,136.0,153.0,112.1,25,88,1,6.12
2023-09,REP0226,South,Oncology,CancerBlock 100mg,39,136.0,175.0,128.2,9,42,4,19.44
2023-10,REP0226,South,Oncology,CancerBlock 100mg,40,136.0,167.0,122.3,9,37,3,18.56
2023-11,REP0226,South,Oncology,CancerBlock 100mg,41,136.0,165.0,120.9,12,50,4,13.75
2023-12,REP0226,South,Oncology,CancerBlock 100mg,42,136.0,145.0,106.2,12,48,3,12.08
2021-01,REP0227,North,Cardiology,CardioMax 10mg,13,114.0,112.0,98.6,14,52,3,8.0
2021-02,REP0227,North,Cardiology,CardioMax 10mg,14,114.0,95.0,83.6,21,71,1,4.52
2021-03,REP0227,North,Cardiology,CardioMax 10mg,15,114.0,122.0,107.4,14,39,0,8.71
2021-04,REP0227,North,Cardiology,CardioMax 10mg,16,114.0,137.0,120.6,16,60,1,8.56
2021-05,REP0227,North,Cardiology,CardioMax 10mg,17,114.0,118.0,103.9,20,72,1,5.9
2021-06,REP0227,North,Cardiology,CardioMax 10mg,18,114.0,136.0,119.7,14,57,3,9.71
2021-07,REP0227,North,Cardiology,CardioMax 10mg,19,114.0,139.0,122.3,16,56,3,8.69
2021-08,REP0227,North,Cardiology,CardioMax 10mg,20,114.0,139.0,122.3,25,81,0,5.56
2021-09,REP0227,North,Cardiology,CardioMax 10mg,21,114.0,121.0,106.5,19,65,1,6.37
2021-10,REP0227,North,Cardiology,CardioMax 10mg,22,114.0,124.0,109.1,17,49,0,7.29
2021-11,REP0227,North,Cardiology,CardioMax 10mg,23,114.0,110.0,96.8,30,97,1,3.67
2021-12,REP0227,North,Cardiology,CardioMax 10mg,24,114.0,127.0,111.8,16,59,4,7.94
2022-01,REP0227,North,Cardiology,CardioMax 10mg,25,114.0,101.0,88.9,16,52,0,6.31
2022-02,REP0227,North,Cardiology,CardioMax 10mg,26,114.0,129.0,113.5,15,45,1,8.6
2022-03,REP0227,North,Cardiology,CardioMax 10mg,27,114.0,132.0,116.2,18,56,2,7.33
2022-04,REP0227,North,Cardiology,CardioMax 10mg,28,114.0,139.0,122.3,17,57,3,8.18
2022-05,REP0227,North,Cardiology,CardioMax 10mg,29,114.0,134.0,117.9,24,77,1,5.58
2022-06,REP0227,North,Cardiology,CardioMax 10mg,30,114.0,129.0,113.5,17,59,0,7.59
2022-07,REP0227,North,Cardiology,CardioMax 10mg,31,114.0,138.0,121.5,20,58,1,6.9
2022-08,REP0227,North,Cardiology,CardioMax 10mg,32,114.0,138.0,121.5,13,42,3,10.62
2022-09,REP0227,North,Cardiology,CardioMax 10mg,33,114.0,143.0,125.9,19,65,1,7.53
2022-10,REP0227,North,Cardiology,CardioMax 10mg,34,114.0,127.0,111.8,22,67,3,5.77
2022-11,REP0227,North,Cardiology,CardioMax 10mg,35,114.0,108.0,95.1,14,47,3,7.71
2022-12,REP0227,North,Cardiology,CardioMax 10mg,36,114.0,114.0,100.3,19,69,2,6.0
2023-01,REP0227,North,Cardiology,CardioMax 10mg,37,114.0,113.0,99.5,20,64,2,5.65
2023-02,REP0227,North,Cardiology,CardioMax 10mg,38,114.0,128.0,112.7,20,76,2,6.4
2023-03,REP0227,North,Cardiology,CardioMax 10mg,39,114.0,140.0,123.2,8,34,4,17.5
2023-04,REP0227,North,Cardiology,CardioMax 10mg,40,114.0,130.0,114.4,15,62,0,8.67
2023-05,REP0227,North,Cardiology,CardioMax 10mg,41,114.0,135.0,118.8,18,56,3,7.5
2023-06,REP0227,North,Cardiology,CardioMax 10mg,42,114.0,136.0,119.7,19,68,3,7.16
2023-07,REP0227,North,Cardiology,CardioMax 10mg,43,114.0,157.0,138.2,15,42,3,10.47
2023-08,REP0227,North,Cardiology,CardioMax 10mg,44,114.0,131.0,115.3,16,47,2,8.19
2023-09,REP0227,North,Cardiology,CardioMax 10mg,45,114.0,124.0,109.1,17,59,2,7.29
2023-10,REP0227,North,Cardiology,CardioMax 10mg,46,114.0,130.0,114.4,17,53,0,7.65
2023-11,REP0227,North,Cardiology,CardioMax 10mg,47,114.0,119.0,104.7,17,53,2,7.0
2023-12,REP0227,North,Cardiology,CardioMax 10mg,48,114.0,125.0,110.0,22,64,1,5.68
2021-01,REP0228,South,Oncology,OncoPure 50mg,47,195.0,221.0,113.3,20,79,1,11.05
2021-02,REP0228,South,Oncology,OncoPure 50mg,48,195.0,221.0,113.3,17,49,2,13.0
2021-03,REP0228,South,Oncology,OncoPure 50mg,49,195.0,239.0,122.5,16,50,1,14.94
2021-04,REP0228,South,Oncology,OncoPure 50mg,50,195.0,263.0,134.8,21,81,0,12.52
2021-05,REP0228,South,Oncology,OncoPure 50mg,51,195.0,282.0,144.5,22,75,1,12.82
2021-06,REP0228,South,Oncology,OncoPure 50mg,52,195.0,268.0,137.4,20,72,3,13.4
2021-07,REP0228,South,Oncology,OncoPure 50mg,53,195.0,272.0,139.4,23,85,3,11.83
2021-08,REP0228,South,Oncology,OncoPure 50mg,54,195.0,252.0,129.2,24,79,1,10.5
2021-09,REP0228,South,Oncology,OncoPure 50mg,55,195.0,242.0,124.0,15,67,2,16.13
2021-10,REP0228,South,Oncology,OncoPure 50mg,56,195.0,246.0,126.1,10,45,0,24.6
2021-11,REP0228,South,Oncology,OncoPure 50mg,57,195.0,225.0,115.3,15,54,3,15.0
2021-12,REP0228,South,Oncology,OncoPure 50mg,58,195.0,206.0,105.6,15,53,3,13.73
2022-01,REP0228,South,Oncology,OncoPure 50mg,59,195.0,220.0,112.8,15,53,2,14.67
2022-02,REP0228,South,Oncology,OncoPure 50mg,60,195.0,220.0,112.8,16,40,1,13.75
2022-03,REP0228,South,Oncology,OncoPure 50mg,61,195.0,231.0,118.4,27,98,2,8.56
2022-04,REP0228,South,Oncology,OncoPure 50mg,62,195.0,284.0,145.6,16,54,2,17.75
2022-05,REP0228,South,Oncology,OncoPure 50mg,63,195.0,263.0,134.8,20,86,0,13.15
2022-06,REP0228,South,Oncology,OncoPure 50mg,64,195.0,303.0,155.3,14,54,2,21.64
2022-07,REP0228,South,Oncology,OncoPure 50mg,65,195.0,331.0,169.6,24,72,2,13.79
2022-08,REP0228,South,Oncology,OncoPure 50mg,66,195.0,294.0,150.7,22,80,2,13.36
2022-09,REP0228,South,Oncology,OncoPure 50mg,67,195.0,241.0,123.5,19,64,2,12.68
2022-10,REP0228,South,Oncology,OncoPure 50mg,68,195.0,246.0,126.1,19,71,2,12.95
2022-11,REP0228,South,Oncology,OncoPure 50mg,69,195.0,223.0,114.3,27,96,2,8.26
2022-12,REP0228,South,Oncology,OncoPure 50mg,70,195.0,235.0,120.4,13,51,2,18.08
2023-01,REP0228,South,Oncology,OncoPure 50mg,71,195.0,256.0,131.2,15,49,2,17.07
2023-02,REP0228,South,Oncology,OncoPure 50mg,72,195.0,252.0,129.2,16,58,3,15.75
2023-03,REP0228,South,Oncology,OncoPure 50mg,73,195.0,278.0,142.5,22,75,2,12.64
2023-04,REP0228,South,Oncology,OncoPure 50mg,74,195.0,291.0,149.1,16,58,3,18.19
2023-05,REP0228,South,Oncology,OncoPure 50mg,75,195.0,340.0,174.3,23,82,1,14.78
2023-06,REP0228,South,Oncology,OncoPure 50mg,76,195.0,364.0,186.6,15,64,2,24.27
2023-07,REP0228,South,Oncology,OncoPure 50mg,77,195.0,276.0,141.5,12,53,1,23.0
2023-08,REP0228,South,Oncology,OncoPure 50mg,78,195.0,261.0,133.8,16,55,2,16.31
2023-09,REP0228,South,Oncology,OncoPure 50mg,79,195.0,282.0,144.5,15,52,4,18.8
2023-10,REP0228,South,Oncology,OncoPure 50mg,80,195.0,237.0,121.5,19,58,1,12.47
2023-11,REP0228,South,Oncology,OncoPure 50mg,81,195.0,270.0,138.4,9,48,0,30.0
2023-12,REP0228,South,Oncology,OncoPure 50mg,82,195.0,205.0,105.1,18,59,1,11.39
2021-01,REP0229,North,Cardiology,BPControl 20mg,34,225.0,206.0,91.7,21,62,1,9.81
2021-02,REP0229,North,Cardiology,BPControl 20mg,35,225.0,239.0,106.4,13,47,2,18.38
2021-03,REP0229,North,Cardiology,BPControl 20mg,36,225.0,290.0,129.1,18,46,1,16.11
2021-04,REP0229,North,Cardiology,BPControl 20mg,37,225.0,270.0,120.2,23,78,2,11.74
2021-05,REP0229,North,Cardiology,BPControl 20mg,38,225.0,282.0,125.5,20,64,0,14.1
2021-06,REP0229,North,Cardiology,BPControl 20mg,39,225.0,232.0,103.3,20,72,2,11.6
2021-07,REP0229,North,Cardiology,BPControl 20mg,40,225.0,294.0,130.9,10,29,1,29.4
2021-08,REP0229,North,Cardiology,BPControl 20mg,41,225.0,264.0,117.5,20,68,2,13.2
2021-09,REP0229,North,Cardiology,BPControl 20mg,42,225.0,290.0,129.1,19,67,0,15.26
2021-10,REP0229,North,Cardiology,BPControl 20mg,43,225.0,252.0,112.2,11,28,2,22.91
2021-11,REP0229,North,Cardiology,BPControl 20mg,44,225.0,216.0,96.1,27,101,2,8.0
2021-12,REP0229,North,Cardiology,BPControl 20mg,45,225.0,184.0,81.9,10,53,1,18.4
2022-01,REP0229,North,Cardiology,BPControl 20mg,46,225.0,265.0,118.0,15,44,0,17.67
2022-02,REP0229,North,Cardiology,BPControl 20mg,47,225.0,224.0,99.7,20,73,1,11.2
2022-03,REP0229,North,Cardiology,BPControl 20mg,48,225.0,227.0,101.0,17,63,4,13.35
2022-04,REP0229,North,Cardiology,BPControl 20mg,49,225.0,313.0,139.3,18,56,3,17.39
2022-05,REP0229,North,Cardiology,BPControl 20mg,50,225.0,306.0,136.2,18,72,1,17.0
2022-06,REP0229,North,Cardiology,BPControl 20mg,51,225.0,331.0,147.3,13,39,2,25.46
2022-07,REP0229,North,Cardiology,BPControl 20mg,52,225.0,304.0,135.3,16,46,3,19.0
2022-08,REP0229,North,Cardiology,BPControl 20mg,53,225.0,255.0,113.5,21,73,2,12.14
2022-09,REP0229,North,Cardiology,BPControl 20mg,54,225.0,277.0,123.3,14,48,2,19.79
2022-10,REP0229,North,Cardiology,BPControl 20mg,55,225.0,272.0,121.1,17,58,1,16.0
2022-11,REP0229,North,Cardiology,BPControl 20mg,56,225.0,246.0,109.5,10,30,0,24.6
2022-12,REP0229,North,Cardiology,BPControl 20mg,57,225.0,245.0,109.0,14,51,3,17.5
2023-01,REP0229,North,Cardiology,BPControl 20mg,58,225.0,247.0,109.9,19,62,1,13.0
2023-02,REP0229,North,Cardiology,BPControl 20mg,59,225.0,296.0,131.7,11,33,2,26.91
2023-03,REP0229,North,Cardiology,BPControl 20mg,60,225.0,281.0,125.1,16,46,2,17.56
2023-04,REP0229,North,Cardiology,BPControl 20mg,61,225.0,301.0,134.0,20,78,1,15.05
2023-05,REP0229,North,Cardiology,BPControl 20mg,62,225.0,351.0,156.2,22,73,3,15.95
2023-06,REP0229,North,Cardiology,BPControl 20mg,63,225.0,340.0,151.3,23,65,2,14.78
2023-07,REP0229,North,Cardiology,BPControl 20mg,64,225.0,327.0,145.5,14,37,1,23.36
2023-08,REP0229,North,Cardiology,BPControl 20mg,65,225.0,309.0,137.5,15,46,1,20.6
2023-09,REP0229,North,Cardiology,BPControl 20mg,66,225.0,276.0,122.8,21,67,0,13.14
2023-10,REP0229,North,Cardiology,BPControl 20mg,67,225.0,292.0,130.0,21,72,0,13.9
2023-11,REP0229,North,Cardiology,BPControl 20mg,68,225.0,222.0,98.8,18,67,1,12.33
2023-12,REP0229,North,Cardiology,BPControl 20mg,69,225.0,276.0,122.8,12,42,0,23.0
2021-01,REP0230,North,Oncology,OncoPure 50mg,18,169.0,160.0,94.7,21,75,2,7.62
2021-02,REP0230,North,Oncology,OncoPure 50mg,19,169.0,169.0,100.1,7,17,0,24.14
2021-03,REP0230,North,Oncology,OncoPure 50mg,20,169.0,185.0,109.5,14,49,3,13.21
2021-04,REP0230,North,Oncology,OncoPure 50mg,21,169.0,225.0,133.2,21,66,2,10.71
2021-05,REP0230,North,Oncology,OncoPure 50mg,22,169.0,243.0,143.9,11,49,0,22.09
2021-06,REP0230,North,Oncology,OncoPure 50mg,23,169.0,226.0,133.8,19,68,4,11.89
2021-07,REP0230,North,Oncology,OncoPure 50mg,24,169.0,213.0,126.1,11,41,1,19.36
2021-08,REP0230,North,Oncology,OncoPure 50mg,25,169.0,220.0,130.3,21,73,2,10.48
2021-09,REP0230,North,Oncology,OncoPure 50mg,26,169.0,201.0,119.0,25,84,1,8.04
2021-10,REP0230,North,Oncology,OncoPure 50mg,27,169.0,201.0,119.0,14,52,1,14.36
2021-11,REP0230,North,Oncology,OncoPure 50mg,28,169.0,178.0,105.4,27,104,3,6.59
2021-12,REP0230,North,Oncology,OncoPure 50mg,29,169.0,185.0,109.5,15,54,2,12.33
2022-01,REP0230,North,Oncology,OncoPure 50mg,30,169.0,184.0,109.0,18,59,2,10.22
2022-02,REP0230,North,Oncology,OncoPure 50mg,31,169.0,183.0,108.4,20,53,3,9.15
2022-03,REP0230,North,Oncology,OncoPure 50mg,32,169.0,183.0,108.4,13,48,2,14.08
2022-04,REP0230,North,Oncology,OncoPure 50mg,33,169.0,253.0,149.8,19,66,2,13.32
2022-05,REP0230,North,Oncology,OncoPure 50mg,34,169.0,256.0,151.6,27,93,2,9.48
2022-06,REP0230,North,Oncology,OncoPure 50mg,35,169.0,230.0,136.2,17,74,0,13.53
2022-07,REP0230,North,Oncology,OncoPure 50mg,36,169.0,186.0,110.1,19,76,2,9.79
2022-08,REP0230,North,Oncology,OncoPure 50mg,37,169.0,229.0,135.6,21,74,2,10.9
2022-09,REP0230,North,Oncology,OncoPure 50mg,38,169.0,218.0,129.1,10,35,0,21.8
2022-10,REP0230,North,Oncology,OncoPure 50mg,39,169.0,196.0,116.1,16,64,2,12.25
2022-11,REP0230,North,Oncology,OncoPure 50mg,40,169.0,196.0,116.1,17,67,0,11.53
2022-12,REP0230,North,Oncology,OncoPure 50mg,41,169.0,173.0,102.4,23,77,0,7.52
2023-01,REP0230,North,Oncology,OncoPure 50mg,42,169.0,212.0,125.5,22,82,2,9.64
2023-02,REP0230,North,Oncology,OncoPure 50mg,43,169.0,227.0,134.4,23,92,2,9.87
2023-03,REP0230,North,Oncology,OncoPure 50mg,44,169.0,216.0,127.9,16,45,2,13.5
2023-04,REP0230,North,Oncology,OncoPure 50mg,45,169.0,238.0,140.9,16,60,1,14.88
2023-05,REP0230,North,Oncology,OncoPure 50mg,46,169.0,254.0,150.4,14,40,1,18.14
2023-06,REP0230,North,Oncology,OncoPure 50mg,47,169.0,258.0,152.8,13,53,0,19.85
2023-07,REP0230,North,Oncology,OncoPure 50mg,48,169.0,235.0,139.2,12,21,2,19.58
2023-08,REP0230,North,Oncology,OncoPure 50mg,49,169.0,227.0,134.4,12,37,2,18.92
2023-09,REP0230,North,Oncology,OncoPure 50mg,50,169.0,212.0,125.5,17,56,1,12.47
2023-10,REP0230,North,Oncology,OncoPure 50mg,51,169.0,196.0,116.1,15,46,0,13.07
2023-11,REP0230,North,Oncology,OncoPure 50mg,52,169.0,191.0,113.1,15,43,2,12.73
2023-12,REP0230,North,Oncology,OncoPure 50mg,53,169.0,214.0,126.7,17,60,1,12.59
2021-01,REP0231,South,Oncology,ImmunoBoost 25mg,15,244.0,184.0,75.5,14,48,3,13.14
2021-02,REP0231,South,Oncology,ImmunoBoost 25mg,16,244.0,244.0,100.2,22,76,3,11.09
2021-03,REP0231,South,Oncology,ImmunoBoost 25mg,17,244.0,230.0,94.4,21,75,2,10.95
2021-04,REP0231,South,Oncology,ImmunoBoost 25mg,18,244.0,230.0,94.4,10,32,1,23.0
2021-05,REP0231,South,Oncology,ImmunoBoost 25mg,19,244.0,245.0,100.6,21,66,2,11.67
2021-06,REP0231,South,Oncology,ImmunoBoost 25mg,20,244.0,268.0,110.0,21,63,0,12.76
2021-07,REP0231,South,Oncology,ImmunoBoost 25mg,21,244.0,283.0,116.2,21,76,0,13.48
2021-08,REP0231,South,Oncology,ImmunoBoost 25mg,22,244.0,276.0,113.3,20,60,2,13.8
2021-09,REP0231,South,Oncology,ImmunoBoost 25mg,23,244.0,251.0,103.1,18,51,2,13.94
2021-10,REP0231,South,Oncology,ImmunoBoost 25mg,24,244.0,224.0,92.0,15,56,1,14.93
2021-11,REP0231,South,Oncology,ImmunoBoost 25mg,25,244.0,198.0,81.3,24,85,1,8.25
2021-12,REP0231,South,Oncology,ImmunoBoost 25mg,26,244.0,220.0,90.3,18,63,3,12.22
2022-01,REP0231,South,Oncology,ImmunoBoost 25mg,27,244.0,254.0,104.3,16,61,2,15.88
2022-02,REP0231,South,Oncology,ImmunoBoost 25mg,28,244.0,251.0,103.1,23,87,2,10.91
2022-03,REP0231,South,Oncology,ImmunoBoost 25mg,29,244.0,241.0,98.9,19,58,2,12.68
2022-04,REP0231,South,Oncology,ImmunoBoost 25mg,30,244.0,277.0,113.7,12,38,1,23.08
2022-05,REP0231,South,Oncology,ImmunoBoost 25mg,31,244.0,298.0,122.3,16,44,2,18.62
2022-06,REP0231,South,Oncology,ImmunoBoost 25mg,32,244.0,292.0,119.9,18,54,2,16.22
2022-07,REP0231,South,Oncology,ImmunoBoost 25mg,33,244.0,282.0,115.8,17,49,0,16.59
2022-08,REP0231,South,Oncology,ImmunoBoost 25mg,34,244.0,364.0,149.4,13,28,1,28.0
2022-09,REP0231,South,Oncology,ImmunoBoost 25mg,35,244.0,256.0,105.1,14,42,1,18.29
2022-10,REP0231,South,Oncology,ImmunoBoost 25mg,36,244.0,252.0,103.5,12,38,1,21.0
2022-11,REP0231,South,Oncology,ImmunoBoost 25mg,37,244.0,230.0,94.4,15,44,4,15.33
2022-12,REP0231,South,Oncology,ImmunoBoost 25mg,38,244.0,188.0,77.2,22,67,2,8.55
2023-01,REP0231,South,Oncology,ImmunoBoost 25mg,39,244.0,238.0,97.7,13,43,1,18.31
2023-02,REP0231,South,Oncology,ImmunoBoost 25mg,40,244.0,249.0,102.2,23,91,1,10.83
2023-03,REP0231,South,Oncology,ImmunoBoost 25mg,41,244.0,273.0,112.1,22,73,2,12.41
2023-04,REP0231,South,Oncology,ImmunoBoost 25mg,42,244.0,337.0,138.4,13,49,0,25.92
2023-05,REP0231,South,Oncology,ImmunoBoost 25mg,43,244.0,281.0,115.4,16,59,4,17.56
2023-06,REP0231,South,Oncology,ImmunoBoost 25mg,44,244.0,287.0,117.8,22,69,1,13.05
2023-07,REP0231,South,Oncology,ImmunoBoost 25mg,45,244.0,329.0,135.1,21,70,1,15.67
2023-08,REP0231,South,Oncology,ImmunoBoost 25mg,46,244.0,298.0,122.3,15,48,1,19.87
2023-09,REP0231,South,Oncology,ImmunoBoost 25mg,47,244.0,268.0,110.0,15,39,3,17.87
2023-10,REP0231,South,Oncology,ImmunoBoost 25mg,48,244.0,273.0,112.1,17,53,3,16.06
2023-11,REP0231,South,Oncology,ImmunoBoost 25mg,49,244.0,254.0,104.3,15,56,2,16.93
2023-12,REP0231,South,Oncology,ImmunoBoost 25mg,50,244.0,244.0,100.2,21,77,3,11.62
2021-01,REP0232,West,Neurology,MindCalm 50mg,16,154.0,148.0,96.2,17,57,0,8.71
2021-02,REP0232,West,Neurology,MindCalm 50mg,17,154.0,140.0,91.0,18,71,0,7.78
2021-03,REP0232,West,Neurology,MindCalm 50mg,18,154.0,150.0,97.5,8,15,3,18.75
2021-04,REP0232,West,Neurology,MindCalm 50mg,19,154.0,147.0,95.6,18,71,1,8.17
2021-05,REP0232,West,Neurology,MindCalm 50mg,20,154.0,155.0,100.8,18,75,3,8.61
2021-06,REP0232,West,Neurology,MindCalm 50mg,21,154.0,171.0,111.2,15,61,0,11.4
2021-07,REP0232,West,Neurology,MindCalm 50mg,22,154.0,186.0,120.9,15,40,0,12.4
2021-08,REP0232,West,Neurology,MindCalm 50mg,23,154.0,189.0,122.9,17,52,1,11.12
2021-09,REP0232,West,Neurology,MindCalm 50mg,24,154.0,151.0,98.2,15,48,2,10.07
2021-10,REP0232,West,Neurology,MindCalm 50mg,25,154.0,158.0,102.7,11,49,0,14.36
2021-11,REP0232,West,Neurology,MindCalm 50mg,26,154.0,146.0,94.9,17,53,3,8.59
2021-12,REP0232,West,Neurology,MindCalm 50mg,27,154.0,132.0,85.8,23,85,1,5.74
2022-01,REP0232,West,Neurology,MindCalm 50mg,28,154.0,130.0,84.5,22,67,1,5.91
2022-02,REP0232,West,Neurology,MindCalm 50mg,29,154.0,160.0,104.0,19,64,1,8.42
2022-03,REP0232,West,Neurology,MindCalm 50mg,30,154.0,171.0,111.2,10,37,0,17.1
2022-04,REP0232,West,Neurology,MindCalm 50mg,31,154.0,160.0,104.0,19,60,3,8.42
2022-05,REP0232,West,Neurology,MindCalm 50mg,32,154.0,190.0,123.5,15,50,0,12.67
2022-06,REP0232,West,Neurology,MindCalm 50mg,33,154.0,190.0,123.5,24,74,2,7.92
2022-07,REP0232,West,Neurology,MindCalm 50mg,34,154.0,186.0,120.9,12,33,0,15.5
2022-08,REP0232,West,Neurology,MindCalm 50mg,35,154.0,183.0,119.0,16,50,4,11.44
2022-09,REP0232,West,Neurology,MindCalm 50mg,36,154.0,142.0,92.3,23,63,1,6.17
2022-10,REP0232,West,Neurology,MindCalm 50mg,37,154.0,135.0,87.8,14,44,1,9.64
2022-11,REP0232,West,Neurology,MindCalm 50mg,38,154.0,153.0,99.5,21,72,2,7.29
2022-12,REP0232,West,Neurology,MindCalm 50mg,39,154.0,166.0,107.9,15,59,5,11.07
2023-01,REP0232,West,Neurology,MindCalm 50mg,40,154.0,173.0,112.5,24,89,3,7.21
2023-02,REP0232,West,Neurology,MindCalm 50mg,41,154.0,153.0,99.5,17,57,1,9.0
2023-03,REP0232,West,Neurology,MindCalm 50mg,42,154.0,171.0,111.2,15,52,0,11.4
2023-04,REP0232,West,Neurology,MindCalm 50mg,43,154.0,173.0,112.5,23,82,3,7.52
2023-05,REP0232,West,Neurology,MindCalm 50mg,44,154.0,179.0,116.4,17,61,1,10.53
2023-06,REP0232,West,Neurology,MindCalm 50mg,45,154.0,171.0,111.2,20,62,1,8.55
2023-07,REP0232,West,Neurology,MindCalm 50mg,46,154.0,158.0,102.7,15,51,2,10.53
2023-08,REP0232,West,Neurology,MindCalm 50mg,47,154.0,165.0,107.3,14,63,4,11.79
2023-09,REP0232,West,Neurology,MindCalm 50mg,48,154.0,180.0,117.0,23,77,2,7.83
2023-10,REP0232,West,Neurology,MindCalm 50mg,49,154.0,171.0,111.2,14,50,1,12.21
2023-11,REP0232,West,Neurology,MindCalm 50mg,50,154.0,161.0,104.7,15,40,2,10.73
2023-12,REP0232,West,Neurology,MindCalm 50mg,51,154.0,164.0,106.6,21,59,2,7.81
2021-01,REP0233,West,Cardiology,CardioMax 10mg,31,191.0,184.0,96.2,18,64,3,10.22
2021-02,REP0233,West,Cardiology,CardioMax 10mg,32,191.0,191.0,99.9,12,49,0,15.92
2021-03,REP0233,West,Cardiology,CardioMax 10mg,33,191.0,210.0,109.9,19,71,1,11.05
2021-04,REP0233,West,Cardiology,CardioMax 10mg,34,191.0,190.0,99.4,17,61,2,11.18
2021-05,REP0233,West,Cardiology,CardioMax 10mg,35,191.0,208.0,108.8,15,49,2,13.87
2021-06,REP0233,West,Cardiology,CardioMax 10mg,36,191.0,189.0,98.9,16,50,2,11.81
2021-07,REP0233,West,Cardiology,CardioMax 10mg,37,191.0,238.0,124.5,11,41,3,21.64
2021-08,REP0233,West,Cardiology,CardioMax 10mg,38,191.0,194.0,101.5,21,65,2,9.24
2021-09,REP0233,West,Cardiology,CardioMax 10mg,39,191.0,219.0,114.6,14,46,3,15.64
2021-10,REP0233,West,Cardiology,CardioMax 10mg,40,191.0,153.0,80.0,19,80,0,8.05
2021-11,REP0233,West,Cardiology,CardioMax 10mg,41,191.0,196.0,102.5,21,73,2,9.33
2021-12,REP0233,West,Cardiology,CardioMax 10mg,42,191.0,181.0,94.7,15,62,1,12.07
2022-01,REP0233,West,Cardiology,CardioMax 10mg,43,191.0,188.0,98.3,14,30,0,13.43
2022-02,REP0233,West,Cardiology,CardioMax 10mg,44,191.0,220.0,115.1,20,66,2,11.0
2022-03,REP0233,West,Cardiology,CardioMax 10mg,45,191.0,212.0,110.9,10,41,0,21.2
2022-04,REP0233,West,Cardiology,CardioMax 10mg,46,191.0,207.0,108.3,14,50,2,14.79
2022-05,REP0233,West,Cardiology,CardioMax 10mg,47,191.0,173.0,90.5,22,77,3,7.86
2022-06,REP0233,West,Cardiology,CardioMax 10mg,48,191.0,233.0,121.9,18,51,1,12.94
2022-07,REP0233,West,Cardiology,CardioMax 10mg,49,191.0,226.0,118.2,20,66,1,11.3
2022-08,REP0233,West,Cardiology,CardioMax 10mg,50,191.0,205.0,107.2,19,65,0,10.79
2022-09,REP0233,West,Cardiology,CardioMax 10mg,51,191.0,206.0,107.8,14,41,0,14.71
2022-10,REP0233,West,Cardiology,CardioMax 10mg,52,191.0,176.0,92.1,17,43,0,10.35
2022-11,REP0233,West,Cardiology,CardioMax 10mg,53,191.0,199.0,104.1,21,76,2,9.48
2022-12,REP0233,West,Cardiology,CardioMax 10mg,54,191.0,187.0,97.8,13,50,2,14.38
2023-01,REP0233,West,Cardiology,CardioMax 10mg,55,191.0,182.0,95.2,15,52,3,12.13
2023-02,REP0233,West,Cardiology,CardioMax 10mg,56,191.0,195.0,102.0,6,24,0,32.5
2023-03,REP0233,West,Cardiology,CardioMax 10mg,57,191.0,222.0,116.1,19,78,1,11.68
2023-04,REP0233,West,Cardiology,CardioMax 10mg,58,191.0,237.0,124.0,18,70,0,13.17
2023-05,REP0233,West,Cardiology,CardioMax 10mg,59,191.0,225.0,117.7,17,59,0,13.24
2023-06,REP0233,West,Cardiology,CardioMax 10mg,60,191.0,249.0,130.3,21,67,0,11.86
2023-07,REP0233,West,Cardiology,CardioMax 10mg,61,191.0,248.0,129.7,18,64,0,13.78
2023-08,REP0233,West,Cardiology,CardioMax 10mg,62,191.0,282.0,147.5,8,34,1,35.25
2023-09,REP0233,West,Cardiology,CardioMax 10mg,63,191.0,272.0,142.3,19,75,2,14.32
